ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Education_cat_Advanced/Professional,Education_cat_Graduate,Education_cat_Undergrad,Personal Loan
460,35,10,186.5,2,3.0,1,252.5,0,0,1,0
461,60,36,141.0,2,2.1,1,0.0,0,0,1,0
462,55,30,81.0,2,3.7,1,0.0,0,0,1,0
463,29,4,183.0,3,5.2,3,0.0,1,0,0,1
464,48,22,149.0,2,5.2,2,0.0,0,1,0,1
465,43,19,83.0,4,3.6,3,0.0,1,0,0,1
466,66,42,35.0,1,1.9,2,172.0,0,1,0,0
467,25,0,13.0,2,0.9,3,0.0,1,0,0,0
468,45,20,39.0,1,2.4,1,0.0,0,0,1,0
469,34,10,21.0,1,0.5,3,0.0,1,0,0,0
470,48,23,10.0,2,0.7,3,0.0,1,0,0,0
471,32,6,84.0,4,1.8,2,0.0,0,1,0,0
472,50,24,30.0,4,0.1,1,161.0,0,0,1,0
473,43,19,31.0,4,0.3,1,156.0,0,0,1,0
474,64,39,182.0,1,1.2,2,252.5,0,1,0,1
475,60,34,114.0,2,5.2,1,0.0,0,0,1,0
476,43,19,152.0,3,5.2,2,0.0,0,1,0,1
477,60,34,53.0,1,0.8,2,0.0,0,1,0,0
478,64,39,24.0,4,0.4,2,78.0,0,1,0,0
479,44,20,150.0,2,3.3,1,0.0,0,0,1,0
480,60,36,132.0,2,5.2,1,252.5,0,0,1,0
481,54,29,68.0,3,1.6,3,0.0,1,0,0,0
482,33,9,53.0,1,1.2,1,0.0,0,0,1,0
483,56,32,173.0,1,4.6,2,88.0,0,1,0,1
484,29,5,30.0,3,1.0,2,0.0,0,1,0,0
485,25,1,113.0,2,0.2,1,0.0,0,0,1,0
486,60,34,15.0,1,0.8,2,0.0,0,1,0,0
487,55,30,84.0,2,3.7,1,252.5,0,0,1,0
488,39,13,88.0,4,1.4,2,0.0,0,1,0,0
489,37,13,43.0,3,2.8,1,0.0,0,0,1,0
490,53,28,43.0,2,2.1,3,0.0,1,0,0,0
491,34,10,90.0,2,2.7,1,0.0,0,0,1,0
492,42,18,34.0,4,0.3,1,104.0,0,0,1,0
493,60,36,38.0,4,1.3,1,0.0,0,0,1,0
494,50,24,173.0,1,1.0,1,0.0,0,0,1,0
495,41,17,160.0,2,5.2,1,0.0,0,0,1,0
496,25,0,44.0,4,0.6,2,0.0,0,1,0,0
497,50,24,83.0,2,0.4,3,0.0,1,0,0,0
498,48,22,94.0,4,2.6,3,0.0,1,0,0,0
499,32,8,43.0,1,2.1,3,0.0,1,0,0,0
500,50,25,42.0,3,1.7,2,0.0,0,1,0,0
501,59,33,34.0,2,0.3,1,0.0,0,0,1,0
502,50,26,39.0,3,1.9,2,0.0,0,1,0,0
503,44,19,70.0,1,0.1,2,0.0,0,1,0,0
504,31,5,39.0,4,1.8,3,185.0,1,0,0,0
505,40,10,44.0,3,2.0,3,0.0,1,0,0,0
506,36,12,69.0,3,3.1,2,0.0,0,1,0,1
507,51,25,44.0,3,0.9,3,0.0,1,0,0,0
508,64,40,32.0,3,0.1,3,0.0,1,0,0,0
509,47,22,15.0,2,0.7,3,0.0,1,0,0,0
510,52,28,118.0,2,5.2,1,112.0,0,0,1,0
511,51,26,62.0,1,1.3,2,221.0,0,1,0,0
512,31,5,82.0,4,2.2,2,0.0,0,1,0,0
513,39,14,54.0,3,3.0,1,108.0,0,0,1,0
514,30,6,48.0,1,2.1,3,0.0,1,0,0,0
515,27,1,74.0,3,0.3,3,0.0,1,0,0,0
516,41,16,113.0,1,1.0,3,211.0,1,0,0,0
517,53,27,81.0,3,1.7,2,0.0,0,1,0,0
518,54,27,43.0,3,1.0,2,169.0,0,1,0,0
519,28,4,34.0,1,1.8,2,0.0,0,1,0,0
520,34,9,48.0,1,2.5,3,105.0,1,0,0,0
521,61,37,54.0,4,1.2,2,129.0,0,1,0,0
522,48,24,75.0,4,1.4,2,0.0,0,1,0,0
523,36,11,72.0,1,2.8,1,224.0,0,0,1,0
524,56,31,39.0,4,0.9,1,0.0,0,0,1,0
525,24,-1,75.0,4,0.2,1,0.0,0,0,1,0
526,64,38,79.0,2,2.8,1,179.0,0,0,1,0
527,26,2,186.5,1,5.2,1,252.5,0,0,1,0
528,33,8,65.0,2,0.1,1,89.0,0,0,1,0
529,64,39,122.0,4,0.2,1,252.5,0,0,1,1
530,39,15,82.0,1,0.8,2,0.0,0,1,0,0
531,54,30,21.0,2,0.2,1,0.0,0,0,1,0
532,32,6,50.0,4,2.1,3,0.0,1,0,0,0
533,62,37,39.0,2,2.8,1,113.0,0,0,1,0
534,27,2,101.0,1,1.9,1,0.0,0,0,1,0
535,53,28,41.0,2,0.6,3,0.0,1,0,0,0
536,51,25,132.0,1,0.3,1,0.0,0,0,1,0
537,25,-1,43.0,3,2.4,2,176.0,0,1,0,0
538,44,20,131.0,1,4.9,3,0.0,1,0,0,1
539,31,5,11.0,1,0.4,2,76.0,0,1,0,0
540,57,32,21.0,1,0.3,3,117.0,1,0,0,0
541,25,-1,109.0,4,2.3,3,252.5,1,0,0,0
542,30,6,141.0,2,4.333333333333333,1,0.0,0,0,1,0
543,40,14,81.0,3,0.1,1,0.0,0,0,1,0
544,63,38,54.0,3,2.4,1,90.0,0,0,1,0
545,35,10,164.0,2,5.2,1,0.0,0,0,1,0
546,43,19,28.0,4,0.3,1,87.0,0,0,1,0
547,27,2,68.0,3,2.6,3,203.0,1,0,0,0
548,44,14,44.0,3,2.0,3,180.0,1,0,0,0
549,49,23,61.0,1,1.4,3,0.0,1,0,0,0
550,61,36,35.0,3,1.3,2,0.0,0,1,0,0
551,60,34,54.0,3,0.3,2,0.0,0,1,0,0
552,59,34,14.0,1,0.1,1,0.0,0,0,1,0
553,28,3,52.0,4,2.2,1,230.0,0,0,1,0
554,52,28,101.0,2,0.3,1,0.0,0,0,1,0
555,28,2,149.0,2,5.2,1,0.0,0,0,1,0
556,34,8,35.0,4,0.8,1,137.0,0,0,1,0
557,60,34,21.0,3,0.3,3,129.0,1,0,0,0
558,39,15,118.0,2,1.9,1,0.0,0,0,1,0
559,30,5,38.0,4,2.0,2,0.0,0,1,0,0
560,49,25,24.0,4,0.2,1,138.0,0,0,1,0
561,43,18,59.0,1,3.7,3,0.0,1,0,0,0
562,63,33,41.0,4,1.6666666666666667,3,0.0,1,0,0,0
563,28,3,85.0,1,0.8,2,0.0,0,1,0,0
564,51,27,12.0,4,1.0,1,0.0,0,0,1,0
565,33,7,32.0,1,0.6,3,152.0,1,0,0,0
566,55,29,79.0,3,0.8,1,0.0,0,0,1,0
567,53,28,175.0,3,3.6,3,0.0,1,0,0,1
568,34,8,28.0,3,0.9,1,0.0,0,0,1,0
569,34,9,41.0,2,0.1,1,161.0,0,0,1,0
570,40,14,70.0,3,2.1,1,185.0,0,0,1,0
571,49,25,161.0,3,5.2,2,252.5,0,1,0,1
572,35,9,53.0,4,2.2,2,0.0,0,1,0,0
573,39,15,128.0,1,3.4,1,0.0,0,0,1,0
574,55,28,50.0,3,1.0,2,0.0,0,1,0,0
575,29,5,80.0,2,2.0,2,0.0,0,1,0,0
576,54,30,93.0,1,2.7,2,0.0,0,1,0,0
577,25,-1,48.0,3,0.3,3,0.0,1,0,0,0
578,52,28,149.0,2,5.2,1,0.0,0,0,1,0
579,46,19,49.0,3,2.5,2,0.0,0,1,0,0
580,57,33,88.0,1,2.7,2,0.0,0,1,0,0
581,52,22,22.0,4,0.4,3,0.0,1,0,0,0
582,28,3,55.0,4,2.2,1,0.0,0,0,1,0
583,44,18,72.0,1,0.7,3,155.0,1,0,0,0
584,24,-1,38.0,2,1.7,2,0.0,0,1,0,0
585,40,16,114.0,1,3.4,1,252.5,0,0,1,0
586,34,4,83.0,4,4.0,3,0.0,1,0,0,0
587,39,14,101.0,2,0.4,1,0.0,0,0,1,0
588,50,24,94.0,1,4.9,1,252.5,0,0,1,0
589,41,17,40.0,2,2.5,1,0.0,0,0,1,0
590,31,7,128.0,1,5.2,1,0.0,0,0,1,0
591,29,3,39.0,4,2.1,3,0.0,1,0,0,0
592,30,5,51.0,1,1.0,1,0.0,0,0,1,0
593,44,20,79.0,4,2.0,3,0.0,1,0,0,0
594,33,7,48.0,4,2.2,2,0.0,0,1,0,0
595,50,26,85.0,1,0.0,1,144.0,0,0,1,0
596,42,18,41.0,1,1.8,1,94.0,0,0,1,0
597,48,22,152.0,1,3.5,3,0.0,1,0,0,1
598,24,-2,125.0,2,5.2,1,0.0,0,0,1,0
599,56,31,11.0,2,0.2,3,90.0,1,0,0,0
600,28,4,103.0,2,2.5,1,0.0,0,0,1,0
601,56,30,141.0,2,0.5,1,0.0,0,0,1,0
602,58,32,38.0,1,1.4,1,0.0,0,0,1,0
603,29,5,135.0,2,0.6,1,0.0,0,0,1,0
604,63,38,28.0,2,0.5,2,89.0,0,1,0,0
605,28,3,70.0,4,2.2,1,240.0,0,0,1,0
606,57,31,41.0,1,0.2,1,0.0,0,0,1,0
607,34,8,81.0,3,0.9,2,208.0,0,1,0,0
608,28,3,170.0,1,0.1,3,0.0,1,0,0,1
609,27,2,55.0,4,1.7,2,0.0,0,1,0,0
610,37,11,24.0,4,1.5,3,0.0,1,0,0,0
611,52,28,81.0,3,1.8,2,252.5,0,1,0,0
612,49,23,32.0,4,1.8,1,83.0,0,0,1,0
613,65,40,129.0,1,1.3,1,0.0,0,0,1,0
614,60,35,108.0,1,0.9,1,0.0,0,0,1,0
615,37,12,180.0,1,5.2,1,0.0,0,0,1,0
616,63,37,139.0,2,5.2,1,0.0,0,0,1,0
617,40,14,33.0,2,1.4,3,0.0,1,0,0,0
618,46,20,74.0,4,2.6,3,0.0,1,0,0,0
619,63,37,42.0,2,0.7,3,115.0,1,0,0,0
620,57,27,73.0,1,3.0,3,0.0,1,0,0,0
621,33,8,115.0,4,2.9,2,0.0,0,1,0,1
622,41,17,114.0,2,1.8,2,0.0,0,1,0,0
623,41,17,92.0,2,1.9,1,131.0,0,0,1,0
624,44,19,34.0,1,0.3,3,78.0,1,0,0,0
625,33,6,54.0,2,1.6666666666666667,2,122.0,0,1,0,0
626,52,28,64.0,2,1.0,3,211.0,1,0,0,0
627,30,6,42.0,1,0.2,3,100.0,1,0,0,0
628,45,19,70.0,3,2.1,1,0.0,0,0,1,0
629,49,24,51.0,1,1.3,2,0.0,0,1,0,0
630,45,19,71.0,4,2.9,1,218.0,0,0,1,0
631,32,7,35.0,3,1.3,1,108.0,0,0,1,0
632,45,18,40.0,3,1.0,2,0.0,0,1,0,0
633,57,32,165.0,4,2.7,3,0.0,1,0,0,1
634,61,31,18.0,1,1.5,3,0.0,1,0,0,0
635,57,31,32.0,3,1.4,1,0.0,0,0,1,0
636,60,35,35.0,3,0.2,1,169.0,0,0,1,0
637,40,16,120.0,2,5.2,1,196.0,0,0,1,0
638,53,28,31.0,4,0.1,3,0.0,1,0,0,0
639,42,16,35.0,3,1.5,1,0.0,0,0,1,0
640,62,36,32.0,2,0.2,3,0.0,1,0,0,0
641,43,18,85.0,1,3.7,3,252.5,1,0,0,0
642,35,10,139.0,2,5.2,1,0.0,0,0,1,0
643,50,24,103.0,1,0.3,1,0.0,0,0,1,0
644,45,21,152.0,2,1.4,1,0.0,0,0,1,0
645,52,27,33.0,2,2.0,2,0.0,0,1,0,0
646,35,9,84.0,4,2.2,2,252.5,0,1,0,0
647,58,33,61.0,4,1.7,1,0.0,0,0,1,0
648,62,38,64.0,4,2.2,1,123.0,0,0,1,0
649,50,25,34.0,1,1.3,2,0.0,0,1,0,0
650,25,-1,82.0,4,2.1,3,0.0,1,0,0,0
651,47,22,122.0,1,5.1,3,163.0,1,0,0,1
652,28,4,58.0,3,1.5,1,131.0,0,0,1,0
653,34,9,92.0,1,2.8,1,0.0,0,0,1,0
654,49,23,78.0,2,2.4,2,205.0,0,1,0,0
655,54,29,129.0,4,4.2,3,0.0,1,0,0,1
656,50,25,13.0,2,0.7,3,0.0,1,0,0,0
657,37,11,81.0,1,2.8,3,145.0,1,0,0,0
658,38,8,23.0,1,0.6666666666666666,3,0.0,1,0,0,0
659,52,26,35.0,3,0.9,3,0.0,1,0,0,0
660,63,39,79.0,4,1.7,2,0.0,0,1,0,0
661,39,14,165.0,2,3.3,1,0.0,0,0,1,0
662,63,38,52.0,2,2.8,1,0.0,0,0,1,0
663,65,41,185.0,3,2.0,2,0.0,0,1,0,1
664,46,20,49.0,3,2.2,2,0.0,0,1,0,0
665,54,30,64.0,1,1.8,3,227.0,1,0,0,0
666,54,24,61.0,4,2.0,3,0.0,1,0,0,0
667,52,26,112.0,1,2.4,1,0.0,0,0,1,0
668,63,39,72.0,3,2.0,3,190.0,1,0,0,0
669,66,41,18.0,3,0.5,1,0.0,0,0,1,0
670,56,29,41.0,4,2.5,2,0.0,0,1,0,0
671,23,-1,61.0,4,2.6,1,239.0,0,0,1,0
672,65,41,105.0,1,3.0,2,252.5,0,1,0,1
673,51,27,23.0,1,0.2,1,0.0,0,0,1,0
674,34,10,22.0,1,0.5,3,85.0,1,0,0,0
675,49,23,59.0,3,2.1,1,0.0,0,0,1,0
676,29,2,33.0,1,2.0,2,160.0,0,1,0,0
677,47,23,11.0,1,0.9,3,103.0,1,0,0,0
678,46,21,186.5,2,2.8,1,0.0,0,0,1,0
679,52,27,61.0,4,1.8,3,207.0,1,0,0,0
680,55,31,103.0,3,1.8,2,252.5,0,1,0,0
681,61,36,51.0,3,1.5,1,0.0,0,0,1,0
682,34,9,164.0,1,5.2,3,0.0,1,0,0,1
683,58,34,12.0,1,0.1,2,0.0,0,1,0,0
684,40,16,82.0,1,3.6,2,0.0,0,1,0,0
685,43,17,164.0,1,2.4,1,252.5,0,0,1,0
686,35,8,48.0,2,1.6666666666666667,2,0.0,0,1,0,0
687,24,-1,38.0,4,0.6,2,0.0,0,1,0,0
688,48,22,65.0,2,1.5,2,0.0,0,1,0,0
689,44,20,71.0,4,1.9,1,207.0,0,0,1,0
690,54,30,18.0,1,0.3,1,0.0,0,0,1,0
691,59,34,52.0,2,1.6,3,75.0,1,0,0,0
692,45,18,48.0,3,2.5,2,113.0,0,1,0,0
693,26,2,30.0,1,1.0,3,111.0,1,0,0,0
694,40,15,40.0,2,2.2,3,107.0,1,0,0,0
695,32,7,112.0,1,3.8,1,81.0,0,0,1,0
696,29,4,115.0,1,1.9,1,0.0,0,0,1,0
697,51,27,63.0,2,1.0,3,82.0,1,0,0,0
698,42,17,85.0,1,3.7,3,0.0,1,0,0,0
699,64,38,59.0,1,2.5,3,220.0,1,0,0,0
700,44,20,68.0,1,0.8,3,91.0,1,0,0,0
701,37,11,84.0,2,1.8,1,0.0,0,0,1,0
702,44,19,62.0,3,0.8,3,0.0,1,0,0,0
703,35,9,109.0,3,4.0,1,0.0,0,0,1,1
704,41,17,141.0,2,5.2,1,92.0,0,0,1,0
705,56,32,129.0,1,5.2,1,0.0,0,0,1,0
706,62,36,30.0,3,0.7,2,0.0,0,1,0,0
707,58,34,148.0,1,4.7,1,0.0,0,0,1,0
708,47,20,25.0,3,0.6666666666666666,2,0.0,0,1,0,0
709,35,10,21.0,3,1.3,1,115.0,0,0,1,0
710,29,4,72.0,4,2.2,1,0.0,0,0,1,0
711,43,17,59.0,3,0.9,3,87.0,1,0,0,0
712,62,37,83.0,3,1.8,2,187.0,0,1,0,0
713,41,16,10.0,2,0.3,2,0.0,0,1,0,0
714,34,9,84.0,3,0.6,2,0.0,0,1,0,0
715,50,23,98.0,3,2.0,2,0.0,0,1,0,0
716,47,23,32.0,1,1.0,1,0.0,0,0,1,0
717,29,5,31.0,4,0.4,2,161.0,0,1,0,0
718,59,34,94.0,3,0.5,1,0.0,0,0,1,0
719,56,31,21.0,2,0.2,3,137.0,1,0,0,0
720,61,35,110.0,3,4.4,1,0.0,0,0,1,0
721,58,32,38.0,1,2.2,3,0.0,1,0,0,0
722,49,24,39.0,1,1.4,3,0.0,1,0,0,0
723,45,21,132.0,3,1.2,2,0.0,0,1,0,1
724,50,24,61.0,4,2.6,1,0.0,0,0,1,0
725,64,38,92.0,1,2.0,1,0.0,0,0,1,0
726,39,15,119.0,2,5.2,1,0.0,0,0,1,0
727,58,33,53.0,4,2.1,1,0.0,0,0,1,0
728,62,37,18.0,3,1.3,2,0.0,0,1,0,0
729,45,20,114.0,2,4.4,2,0.0,0,1,0,1
730,58,28,90.0,1,3.0,3,0.0,1,0,0,0
731,43,18,140.0,1,5.2,1,205.0,0,0,1,0
732,28,3,90.0,2,3.3,1,0.0,0,0,1,0
733,26,1,85.0,1,1.9,1,0.0,0,0,1,0
734,49,24,80.0,1,1.2,1,0.0,0,0,1,0
735,66,42,53.0,2,1.1,1,0.0,0,0,1,0
736,33,7,49.0,4,2.2,2,0.0,0,1,0,0
737,61,35,152.0,3,3.3,3,0.0,1,0,0,1
738,64,37,138.0,2,2.8,2,0.0,0,1,0,1
739,36,10,80.0,4,2.2,2,0.0,0,1,0,0
740,49,23,82.0,2,2.4,2,0.0,0,1,0,0
741,52,27,186.5,1,5.2,1,0.0,0,0,1,0
742,61,37,22.0,1,1.2,3,0.0,1,0,0,0
743,32,6,81.0,1,2.5,1,0.0,0,0,1,0
744,61,37,40.0,4,2.2,1,0.0,0,0,1,0
745,45,20,154.0,2,2.8,1,0.0,0,0,1,0
746,30,4,49.0,3,1.1,2,0.0,0,1,0,0
747,62,37,85.0,4,3.4,2,0.0,0,1,0,0
748,57,32,21.0,3,0.1,2,0.0,0,1,0,0
749,41,17,14.0,1,1.0,1,0.0,0,0,1,0
750,58,34,60.0,4,1.6,2,0.0,0,1,0,0
751,29,5,138.0,2,4.333333333333333,1,0.0,0,0,1,0
752,53,28,98.0,1,1.3,3,252.5,1,0,0,0
753,64,39,22.0,4,0.6,2,0.0,0,1,0,0
754,49,23,49.0,1,1.2,2,0.0,0,1,0,0
755,38,14,102.0,2,1.9,1,0.0,0,0,1,0
756,56,30,45.0,4,0.7,2,0.0,0,1,0,0
757,56,31,82.0,4,1.3,3,0.0,1,0,0,0
758,52,28,81.0,3,1.8,2,0.0,0,1,0,0
759,64,39,35.0,1,1.5,2,0.0,0,1,0,0
760,53,28,59.0,2,1.9,2,0.0,0,1,0,0
761,29,3,52.0,3,1.1,2,0.0,0,1,0,0
762,48,24,84.0,3,0.7,1,166.0,0,0,1,0
763,32,6,85.0,1,2.7,2,100.0,0,1,0,0
764,54,28,65.0,1,0.2,1,0.0,0,0,1,0
765,37,13,89.0,2,1.7,2,252.5,0,1,0,0
766,47,21,109.0,4,1.8,1,0.0,0,0,1,1
767,37,12,81.0,1,2.8,1,0.0,0,0,1,0
768,64,39,38.0,1,1.1,3,108.0,1,0,0,0
769,43,19,72.0,2,1.7,1,0.0,0,0,1,0
770,33,6,78.0,4,2.0,2,119.0,0,1,0,0
771,26,2,172.0,2,5.2,2,0.0,0,1,0,1
772,42,18,71.0,3,2.3333333333333335,1,106.0,0,0,1,0
773,54,28,165.0,1,4.1,3,0.0,1,0,0,1
774,41,16,120.0,2,3.9,1,0.0,0,0,1,0
775,55,29,39.0,1,0.2,1,0.0,0,0,1,0
776,65,39,23.0,3,0.7,2,0.0,0,1,0,0
777,50,26,135.0,2,4.6,3,91.0,1,0,0,1
778,55,31,12.0,2,0.2,1,76.0,0,0,1,0
779,62,36,92.0,2,0.7,2,0.0,0,1,0,0
780,53,28,186.5,2,5.2,3,0.0,1,0,0,1
781,32,7,42.0,4,0.8,1,0.0,0,0,1,0
782,56,32,158.0,3,3.7,3,0.0,1,0,0,1
783,54,30,186.5,3,5.2,3,252.5,1,0,0,1
784,44,20,160.0,2,5.2,1,0.0,0,0,1,0
785,48,22,98.0,2,5.2,1,0.0,0,0,1,0
786,46,22,164.0,2,5.2,1,0.0,0,0,1,0
787,45,21,42.0,2,2.5,1,0.0,0,0,1,0
788,45,15,186.5,3,5.2,3,0.0,1,0,0,1
789,58,34,10.0,4,0.7,1,0.0,0,0,1,0
790,29,3,31.0,4,0.3,2,0.0,0,1,0,0
791,55,30,58.0,4,0.9,1,0.0,0,0,1,0
792,55,29,65.0,4,2.8,2,0.0,0,1,0,0
793,41,16,98.0,1,4.0,3,0.0,1,0,0,0
794,24,-2,150.0,2,2.0,1,0.0,0,0,1,0
795,54,29,44.0,2,2.3,3,0.0,1,0,0,0
796,57,32,15.0,2,0.2,3,0.0,1,0,0,0
797,30,6,82.0,2,2.5,1,0.0,0,0,1,0
798,42,17,61.0,3,0.5,3,0.0,1,0,0,0
799,29,2,38.0,1,2.0,2,0.0,0,1,0,0
800,29,3,39.0,4,2.1,3,0.0,1,0,0,0
801,31,7,173.0,1,5.2,1,0.0,0,0,1,0
802,47,23,8.0,4,0.2,1,0.0,0,0,1,0
803,36,12,51.0,3,2.0,1,214.0,0,0,1,0
804,52,27,62.0,4,1.8,3,82.0,1,0,0,0
805,54,28,34.0,4,0.7,2,0.0,0,1,0,0
806,55,29,132.0,3,5.2,2,252.5,0,1,0,1
807,53,27,44.0,4,1.5,3,0.0,1,0,0,0
808,52,27,162.0,1,5.2,1,0.0,0,0,1,0
809,64,39,64.0,3,2.2,1,0.0,0,0,1,0
810,54,29,111.0,1,0.1,3,0.0,1,0,0,0
811,32,6,41.0,2,2.0,3,0.0,1,0,0,0
812,63,33,52.0,4,1.6666666666666667,3,0.0,1,0,0,0
813,36,10,65.0,4,2.2,2,0.0,0,1,0,0
814,50,25,130.0,1,1.1,2,0.0,0,1,0,1
815,33,8,45.0,2,0.1,1,0.0,0,0,1,0
816,62,38,35.0,1,1.9,2,118.0,0,1,0,0
817,49,23,65.0,3,0.7,2,252.5,0,1,0,0
818,41,15,38.0,2,0.7,1,91.0,0,0,1,0
819,51,27,42.0,4,1.1,2,0.0,0,1,0,0
820,56,30,45.0,4,1.5,3,0.0,1,0,0,0
821,51,25,145.0,1,0.3,1,0.0,0,0,1,0
822,39,13,33.0,4,1.5,3,0.0,1,0,0,0
823,61,35,60.0,3,1.4,3,0.0,1,0,0,0
824,35,9,45.0,1,2.0,1,0.0,0,0,1,0
825,39,15,72.0,4,2.4,1,0.0,0,0,1,0
826,37,11,34.0,3,0.2,2,0.0,0,1,0,0
827,48,21,23.0,3,0.6666666666666666,2,0.0,0,1,0,0
828,63,37,45.0,2,1.0,3,88.0,1,0,0,0
829,35,9,28.0,4,1.0,1,75.0,0,0,1,0
830,55,30,81.0,4,3.8,2,0.0,0,1,0,0
831,29,5,72.0,3,0.7,2,81.0,0,1,0,0
832,61,31,49.0,4,1.6666666666666667,3,0.0,1,0,0,0
833,36,10,31.0,4,1.2,2,0.0,0,1,0,0
834,61,35,63.0,3,2.2,3,0.0,1,0,0,0
835,36,12,150.0,4,5.2,1,0.0,0,0,1,1
836,58,33,142.0,2,3.9,1,193.0,0,0,1,0
837,42,17,74.0,3,3.0,1,0.0,0,0,1,0
838,30,4,24.0,1,0.4,2,81.0,0,1,0,0
839,45,20,29.0,4,1.9,3,0.0,1,0,0,0
840,39,15,79.0,4,2.4,1,0.0,0,0,1,0
841,27,3,94.0,2,0.2,1,252.5,0,0,1,0
842,57,33,121.0,1,4.3,1,0.0,0,0,1,0
843,34,10,54.0,3,2.0,1,0.0,0,0,1,0
844,64,39,73.0,3,2.4,1,0.0,0,0,1,0
845,47,23,71.0,1,0.8,3,127.0,1,0,0,0
846,44,17,29.0,3,1.0,2,0.0,0,1,0,0
847,51,27,93.0,1,2.7,1,0.0,0,0,1,0
848,40,14,73.0,1,1.5,3,252.0,1,0,0,0
849,57,32,19.0,4,0.9,2,0.0,0,1,0,0
850,33,8,58.0,2,0.1,1,0.0,0,0,1,0
851,46,20,39.0,1,0.2,1,0.0,0,0,1,0
852,41,16,23.0,2,1.4,2,0.0,0,1,0,0
853,33,7,29.0,1,0.6,3,127.0,1,0,0,0
854,27,2,155.0,1,0.8,1,0.0,0,0,1,0
855,52,28,90.0,1,2.6,2,0.0,0,1,0,0
856,59,33,113.0,2,2.0,1,77.0,0,0,1,0
857,62,38,42.0,1,1.8,3,0.0,1,0,0,0
858,49,25,30.0,4,0.2,1,0.0,0,0,1,0
859,45,19,19.0,3,0.5,2,0.0,0,1,0,0
860,63,37,124.0,3,5.0,2,170.0,0,1,0,1
861,57,31,30.0,2,0.7,2,145.0,0,1,0,0
862,60,30,28.0,1,1.5,3,124.0,1,0,0,0
863,50,23,15.0,2,1.0,2,101.0,0,1,0,0
864,54,30,70.0,1,1.6,3,252.5,1,0,0,0
865,28,2,10.0,1,0.1,2,0.0,0,1,0,0
866,60,34,22.0,3,0.3,3,139.0,1,0,0,0
867,44,20,70.0,4,1.9,1,0.0,0,0,1,0
868,61,35,61.0,1,1.6,1,0.0,0,0,1,0
869,40,15,161.0,2,3.3,1,0.0,0,0,1,0
870,54,30,29.0,2,0.8,1,0.0,0,0,1,0
871,43,19,35.0,3,0.5,1,0.0,0,0,1,0
872,54,28,48.0,4,2.8,2,0.0,0,1,0,0
873,32,7,44.0,4,0.8,1,0.0,0,0,1,0
874,24,0,88.0,3,0.8,1,134.0,0,0,1,0
875,30,4,40.0,4,2.1,3,0.0,1,0,0,0
876,61,36,21.0,4,0.4,2,123.0,0,1,0,0
877,40,14,58.0,2,2.8,1,0.0,0,0,1,0
878,35,11,59.0,4,0.1,2,0.0,0,1,0,0
879,33,3,74.0,4,4.0,3,0.0,1,0,0,0
880,63,37,84.0,4,1.9,2,0.0,0,1,0,0
881,57,31,58.0,1,0.2,1,177.0,0,0,1,0
882,44,19,154.0,2,5.2,1,0.0,0,0,1,0
883,51,25,185.0,1,1.7,1,0.0,0,0,1,0
884,51,26,78.0,1,1.2,1,252.5,0,0,1,0
885,38,13,55.0,2,1.1,2,0.0,0,1,0,0
886,31,5,30.0,4,0.3,2,0.0,0,1,0,0
887,54,29,74.0,3,2.0,2,0.0,0,1,0,0
888,41,16,118.0,2,3.3,1,0.0,0,0,1,0
889,57,33,182.0,2,3.3,3,252.5,1,0,0,1
890,24,-2,82.0,2,1.6,3,0.0,1,0,0,0
891,55,29,29.0,4,1.5,3,79.0,1,0,0,0
892,32,6,120.0,4,5.2,1,252.5,0,0,1,1
893,38,12,53.0,2,2.4,2,0.0,0,1,0,0
894,58,32,43.0,3,1.4,1,0.0,0,0,1,0
895,29,4,59.0,4,2.2,1,232.0,0,0,1,0
896,43,17,84.0,4,2.6,3,252.5,1,0,0,0
897,50,24,161.0,3,3.4,1,212.0,0,0,1,1
898,62,37,21.0,4,0.4,2,137.0,0,1,0,0
899,57,32,63.0,4,0.7,1,0.0,0,0,1,0
900,30,3,172.0,3,3.4,2,0.0,0,1,0,1
901,30,4,51.0,4,0.2,1,172.0,0,0,1,0
902,57,33,24.0,4,0.7,1,0.0,0,0,1,0
903,57,33,95.0,2,1.6,1,0.0,0,0,1,0
904,43,18,59.0,1,2.4,1,250.0,0,0,1,0
905,28,2,51.0,4,1.8,2,0.0,0,1,0,0
906,46,22,28.0,1,1.0,1,84.0,0,0,1,0
907,29,3,154.0,2,2.0,1,130.0,0,0,1,0
908,64,40,15.0,2,0.3,3,115.0,1,0,0,0
909,66,36,55.0,4,1.6666666666666667,3,0.0,1,0,0,0
910,23,-1,149.0,1,5.2,1,252.5,0,0,1,0
911,60,36,79.0,1,1.8,3,0.0,1,0,0,0
912,47,21,68.0,4,2.6,3,0.0,1,0,0,0
913,35,10,78.0,1,2.6,2,0.0,0,1,0,0
914,57,32,34.0,2,2.0,2,0.0,0,1,0,0
915,65,41,186.5,3,0.4,1,0.0,0,0,1,1
916,53,28,184.0,1,5.2,1,252.5,0,0,1,0
917,44,20,85.0,2,3.2,1,0.0,0,0,1,0
918,45,20,186.5,2,5.2,1,0.0,0,0,1,0
919,41,16,64.0,3,0.5,3,0.0,1,0,0,0
920,51,27,88.0,1,2.6,2,0.0,0,1,0,0
