ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Education_cat
450,61,37,60.0,3,2.0,3,0.0,No,Advanced/Professional
451,51,25,69.0,1,0.3,1,0.0,No,Undergrad
452,28,-2,48.0,2,1.75,3,89.0,No,Advanced/Professional
453,39,13,21.0,3,0.2,2,0.0,No,Graduate
454,54,28,53.0,4,2.8,2,0.0,No,Graduate
455,50,24,29.0,3,0.9,3,0.0,No,Advanced/Professional
456,30,4,60.0,4,2.2,2,0.0,No,Graduate
457,64,39,42.0,3,0.5,2,116.0,No,Graduate
458,29,3,69.0,3,0.3,3,0.0,No,Advanced/Professional
459,48,24,20.0,1,1.0,1,0.0,No,Undergrad
460,35,10,186.5,2,3.0,1,252.5,No,Undergrad
461,60,36,141.0,2,2.1,1,0.0,No,Undergrad
462,55,30,81.0,2,3.7,1,0.0,No,Undergrad
463,29,4,183.0,3,5.2,3,0.0,Yes,Advanced/Professional
464,48,22,149.0,2,5.2,2,0.0,Yes,Graduate
465,43,19,83.0,4,3.6,3,0.0,Yes,Advanced/Professional
466,66,42,35.0,1,1.9,2,172.0,No,Graduate
467,25,0,13.0,2,0.9,3,0.0,No,Advanced/Professional
468,45,20,39.0,1,2.4,1,0.0,No,Undergrad
469,34,10,21.0,1,0.5,3,0.0,No,Advanced/Professional
470,48,23,10.0,2,0.7,3,0.0,No,Advanced/Professional
471,32,6,84.0,4,1.8,2,0.0,No,Graduate
472,50,24,30.0,4,0.1,1,161.0,No,Undergrad
473,43,19,31.0,4,0.3,1,156.0,No,Undergrad
474,64,39,182.0,1,1.2,2,252.5,Yes,Graduate
475,60,34,114.0,2,5.2,1,0.0,No,Undergrad
476,43,19,152.0,3,5.2,2,0.0,Yes,Graduate
477,60,34,53.0,1,0.8,2,0.0,No,Graduate
478,64,39,24.0,4,0.4,2,78.0,No,Graduate
479,44,20,150.0,2,3.3,1,0.0,No,Undergrad
480,60,36,132.0,2,5.2,1,252.5,No,Undergrad
481,54,29,68.0,3,1.6,3,0.0,No,Advanced/Professional
482,33,9,53.0,1,1.2,1,0.0,No,Undergrad
483,56,32,173.0,1,4.6,2,88.0,Yes,Graduate
484,29,5,30.0,3,1.0,2,0.0,No,Graduate
485,25,1,113.0,2,0.2,1,0.0,No,Undergrad
486,60,34,15.0,1,0.8,2,0.0,No,Graduate
487,55,30,84.0,2,3.7,1,252.5,No,Undergrad
488,39,13,88.0,4,1.4,2,0.0,No,Graduate
489,37,13,43.0,3,2.8,1,0.0,No,Undergrad
490,53,28,43.0,2,2.1,3,0.0,No,Advanced/Professional
491,34,10,90.0,2,2.7,1,0.0,No,Undergrad
492,42,18,34.0,4,0.3,1,104.0,No,Undergrad
493,60,36,38.0,4,1.3,1,0.0,No,Undergrad
494,50,24,173.0,1,1.0,1,0.0,No,Undergrad
495,41,17,160.0,2,5.2,1,0.0,No,Undergrad
496,25,0,44.0,4,0.6,2,0.0,No,Graduate
497,50,24,83.0,2,0.4,3,0.0,No,Advanced/Professional
498,48,22,94.0,4,2.6,3,0.0,No,Advanced/Professional
499,32,8,43.0,1,2.1,3,0.0,No,Advanced/Professional
500,50,25,42.0,3,1.7,2,0.0,No,Graduate
501,59,33,34.0,2,0.3,1,0.0,No,Undergrad
502,50,26,39.0,3,1.9,2,0.0,No,Graduate
503,44,19,70.0,1,0.1,2,0.0,No,Graduate
504,31,5,39.0,4,1.8,3,185.0,No,Advanced/Professional
505,40,10,44.0,3,2.0,3,0.0,No,Advanced/Professional
506,36,12,69.0,3,3.1,2,0.0,Yes,Graduate
507,51,25,44.0,3,0.9,3,0.0,No,Advanced/Professional
508,64,40,32.0,3,0.1,3,0.0,No,Advanced/Professional
509,47,22,15.0,2,0.7,3,0.0,No,Advanced/Professional
510,52,28,118.0,2,5.2,1,112.0,No,Undergrad
511,51,26,62.0,1,1.3,2,221.0,No,Graduate
512,31,5,82.0,4,2.2,2,0.0,No,Graduate
513,39,14,54.0,3,3.0,1,108.0,No,Undergrad
514,30,6,48.0,1,2.1,3,0.0,No,Advanced/Professional
515,27,1,74.0,3,0.3,3,0.0,No,Advanced/Professional
516,41,16,113.0,1,1.0,3,211.0,No,Advanced/Professional
517,53,27,81.0,3,1.7,2,0.0,No,Graduate
518,54,27,43.0,3,1.0,2,169.0,No,Graduate
519,28,4,34.0,1,1.8,2,0.0,No,Graduate
520,34,9,48.0,1,2.5,3,105.0,No,Advanced/Professional
521,61,37,54.0,4,1.2,2,129.0,No,Graduate
522,48,24,75.0,4,1.4,2,0.0,No,Graduate
523,36,11,72.0,1,2.8,1,224.0,No,Undergrad
524,56,31,39.0,4,0.9,1,0.0,No,Undergrad
525,24,-1,75.0,4,0.2,1,0.0,No,Undergrad
526,64,38,79.0,2,2.8,1,179.0,No,Undergrad
527,26,2,186.5,1,5.2,1,252.5,No,Undergrad
528,33,8,65.0,2,0.1,1,89.0,No,Undergrad
529,64,39,122.0,4,0.2,1,252.5,Yes,Undergrad
530,39,15,82.0,1,0.8,2,0.0,No,Graduate
531,54,30,21.0,2,0.2,1,0.0,No,Undergrad
532,32,6,50.0,4,2.1,3,0.0,No,Advanced/Professional
533,62,37,39.0,2,2.8,1,113.0,No,Undergrad
534,27,2,101.0,1,1.9,1,0.0,No,Undergrad
535,53,28,41.0,2,0.6,3,0.0,No,Advanced/Professional
536,51,25,132.0,1,0.3,1,0.0,No,Undergrad
537,25,-1,43.0,3,2.4,2,176.0,No,Graduate
538,44,20,131.0,1,4.9,3,0.0,Yes,Advanced/Professional
539,31,5,11.0,1,0.4,2,76.0,No,Graduate
540,57,32,21.0,1,0.3,3,117.0,No,Advanced/Professional
541,25,-1,109.0,4,2.3,3,252.5,No,Advanced/Professional
542,30,6,141.0,2,4.333333333333333,1,0.0,No,Undergrad
543,40,14,81.0,3,0.1,1,0.0,No,Undergrad
544,63,38,54.0,3,2.4,1,90.0,No,Undergrad
545,35,10,164.0,2,5.2,1,0.0,No,Undergrad
546,43,19,28.0,4,0.3,1,87.0,No,Undergrad
547,27,2,68.0,3,2.6,3,203.0,No,Advanced/Professional
548,44,14,44.0,3,2.0,3,180.0,No,Advanced/Professional
549,49,23,61.0,1,1.4,3,0.0,No,Advanced/Professional
550,61,36,35.0,3,1.3,2,0.0,No,Graduate
551,60,34,54.0,3,0.3,2,0.0,No,Graduate
552,59,34,14.0,1,0.1,1,0.0,No,Undergrad
553,28,3,52.0,4,2.2,1,230.0,No,Undergrad
554,52,28,101.0,2,0.3,1,0.0,No,Undergrad
555,28,2,149.0,2,5.2,1,0.0,No,Undergrad
556,34,8,35.0,4,0.8,1,137.0,No,Undergrad
557,60,34,21.0,3,0.3,3,129.0,No,Advanced/Professional
558,39,15,118.0,2,1.9,1,0.0,No,Undergrad
559,30,5,38.0,4,2.0,2,0.0,No,Graduate
560,49,25,24.0,4,0.2,1,138.0,No,Undergrad
561,43,18,59.0,1,3.7,3,0.0,No,Advanced/Professional
562,63,33,41.0,4,1.6666666666666667,3,0.0,No,Advanced/Professional
563,28,3,85.0,1,0.8,2,0.0,No,Graduate
564,51,27,12.0,4,1.0,1,0.0,No,Undergrad
565,33,7,32.0,1,0.6,3,152.0,No,Advanced/Professional
566,55,29,79.0,3,0.8,1,0.0,No,Undergrad
567,53,28,175.0,3,3.6,3,0.0,Yes,Advanced/Professional
568,34,8,28.0,3,0.9,1,0.0,No,Undergrad
569,34,9,41.0,2,0.1,1,161.0,No,Undergrad
570,40,14,70.0,3,2.1,1,185.0,No,Undergrad
571,49,25,161.0,3,5.2,2,252.5,Yes,Graduate
572,35,9,53.0,4,2.2,2,0.0,No,Graduate
573,39,15,128.0,1,3.4,1,0.0,No,Undergrad
574,55,28,50.0,3,1.0,2,0.0,No,Graduate
575,29,5,80.0,2,2.0,2,0.0,No,Graduate
576,54,30,93.0,1,2.7,2,0.0,No,Graduate
577,25,-1,48.0,3,0.3,3,0.0,No,Advanced/Professional
578,52,28,149.0,2,5.2,1,0.0,No,Undergrad
579,46,19,49.0,3,2.5,2,0.0,No,Graduate
580,57,33,88.0,1,2.7,2,0.0,No,Graduate
581,52,22,22.0,4,0.4,3,0.0,No,Advanced/Professional
582,28,3,55.0,4,2.2,1,0.0,No,Undergrad
583,44,18,72.0,1,0.7,3,155.0,No,Advanced/Professional
584,24,-1,38.0,2,1.7,2,0.0,No,Graduate
585,40,16,114.0,1,3.4,1,252.5,No,Undergrad
586,34,4,83.0,4,4.0,3,0.0,No,Advanced/Professional
587,39,14,101.0,2,0.4,1,0.0,No,Undergrad
588,50,24,94.0,1,4.9,1,252.5,No,Undergrad
589,41,17,40.0,2,2.5,1,0.0,No,Undergrad
590,31,7,128.0,1,5.2,1,0.0,No,Undergrad
591,29,3,39.0,4,2.1,3,0.0,No,Advanced/Professional
592,30,5,51.0,1,1.0,1,0.0,No,Undergrad
593,44,20,79.0,4,2.0,3,0.0,No,Advanced/Professional
594,33,7,48.0,4,2.2,2,0.0,No,Graduate
595,50,26,85.0,1,0.0,1,144.0,No,Undergrad
596,42,18,41.0,1,1.8,1,94.0,No,Undergrad
597,48,22,152.0,1,3.5,3,0.0,Yes,Advanced/Professional
598,24,-2,125.0,2,5.2,1,0.0,No,Undergrad
599,56,31,11.0,2,0.2,3,90.0,No,Advanced/Professional
600,28,4,103.0,2,2.5,1,0.0,No,Undergrad
601,56,30,141.0,2,0.5,1,0.0,No,Undergrad
602,58,32,38.0,1,1.4,1,0.0,No,Undergrad
603,29,5,135.0,2,0.6,1,0.0,No,Undergrad
604,63,38,28.0,2,0.5,2,89.0,No,Graduate
605,28,3,70.0,4,2.2,1,240.0,No,Undergrad
606,57,31,41.0,1,0.2,1,0.0,No,Undergrad
607,34,8,81.0,3,0.9,2,208.0,No,Graduate
608,28,3,170.0,1,0.1,3,0.0,Yes,Advanced/Professional
609,27,2,55.0,4,1.7,2,0.0,No,Graduate
610,37,11,24.0,4,1.5,3,0.0,No,Advanced/Professional
611,52,28,81.0,3,1.8,2,252.5,No,Graduate
612,49,23,32.0,4,1.8,1,83.0,No,Undergrad
613,65,40,129.0,1,1.3,1,0.0,No,Undergrad
614,60,35,108.0,1,0.9,1,0.0,No,Undergrad
615,37,12,180.0,1,5.2,1,0.0,No,Undergrad
616,63,37,139.0,2,5.2,1,0.0,No,Undergrad
617,40,14,33.0,2,1.4,3,0.0,No,Advanced/Professional
618,46,20,74.0,4,2.6,3,0.0,No,Advanced/Professional
619,63,37,42.0,2,0.7,3,115.0,No,Advanced/Professional
620,57,27,73.0,1,3.0,3,0.0,No,Advanced/Professional
621,33,8,115.0,4,2.9,2,0.0,Yes,Graduate
622,41,17,114.0,2,1.8,2,0.0,No,Graduate
623,41,17,92.0,2,1.9,1,131.0,No,Undergrad
624,44,19,34.0,1,0.3,3,78.0,No,Advanced/Professional
625,33,6,54.0,2,1.6666666666666667,2,122.0,No,Graduate
626,52,28,64.0,2,1.0,3,211.0,No,Advanced/Professional
627,30,6,42.0,1,0.2,3,100.0,No,Advanced/Professional
628,45,19,70.0,3,2.1,1,0.0,No,Undergrad
629,49,24,51.0,1,1.3,2,0.0,No,Graduate
630,45,19,71.0,4,2.9,1,218.0,No,Undergrad
631,32,7,35.0,3,1.3,1,108.0,No,Undergrad
632,45,18,40.0,3,1.0,2,0.0,No,Graduate
633,57,32,165.0,4,2.7,3,0.0,Yes,Advanced/Professional
634,61,31,18.0,1,1.5,3,0.0,No,Advanced/Professional
635,57,31,32.0,3,1.4,1,0.0,No,Undergrad
636,60,35,35.0,3,0.2,1,169.0,No,Undergrad
637,40,16,120.0,2,5.2,1,196.0,No,Undergrad
638,53,28,31.0,4,0.1,3,0.0,No,Advanced/Professional
639,42,16,35.0,3,1.5,1,0.0,No,Undergrad
640,62,36,32.0,2,0.2,3,0.0,No,Advanced/Professional
641,43,18,85.0,1,3.7,3,252.5,No,Advanced/Professional
642,35,10,139.0,2,5.2,1,0.0,No,Undergrad
643,50,24,103.0,1,0.3,1,0.0,No,Undergrad
644,45,21,152.0,2,1.4,1,0.0,No,Undergrad
645,52,27,33.0,2,2.0,2,0.0,No,Graduate
646,35,9,84.0,4,2.2,2,252.5,No,Graduate
647,58,33,61.0,4,1.7,1,0.0,No,Undergrad
648,62,38,64.0,4,2.2,1,123.0,No,Undergrad
649,50,25,34.0,1,1.3,2,0.0,No,Graduate
650,25,-1,82.0,4,2.1,3,0.0,No,Advanced/Professional
651,47,22,122.0,1,5.1,3,163.0,Yes,Advanced/Professional
652,28,4,58.0,3,1.5,1,131.0,No,Undergrad
653,34,9,92.0,1,2.8,1,0.0,No,Undergrad
654,49,23,78.0,2,2.4,2,205.0,No,Graduate
655,54,29,129.0,4,4.2,3,0.0,Yes,Advanced/Professional
656,50,25,13.0,2,0.7,3,0.0,No,Advanced/Professional
657,37,11,81.0,1,2.8,3,145.0,No,Advanced/Professional
658,38,8,23.0,1,0.6666666666666666,3,0.0,No,Advanced/Professional
659,52,26,35.0,3,0.9,3,0.0,No,Advanced/Professional
660,63,39,79.0,4,1.7,2,0.0,No,Graduate
661,39,14,165.0,2,3.3,1,0.0,No,Undergrad
662,63,38,52.0,2,2.8,1,0.0,No,Undergrad
663,65,41,185.0,3,2.0,2,0.0,Yes,Graduate
664,46,20,49.0,3,2.2,2,0.0,No,Graduate
665,54,30,64.0,1,1.8,3,227.0,No,Advanced/Professional
666,54,24,61.0,4,2.0,3,0.0,No,Advanced/Professional
667,52,26,112.0,1,2.4,1,0.0,No,Undergrad
668,63,39,72.0,3,2.0,3,190.0,No,Advanced/Professional
669,66,41,18.0,3,0.5,1,0.0,No,Undergrad
670,56,29,41.0,4,2.5,2,0.0,No,Graduate
671,23,-1,61.0,4,2.6,1,239.0,No,Undergrad
672,65,41,105.0,1,3.0,2,252.5,Yes,Graduate
673,51,27,23.0,1,0.2,1,0.0,No,Undergrad
674,34,10,22.0,1,0.5,3,85.0,No,Advanced/Professional
675,49,23,59.0,3,2.1,1,0.0,No,Undergrad
676,29,2,33.0,1,2.0,2,160.0,No,Graduate
677,47,23,11.0,1,0.9,3,103.0,No,Advanced/Professional
678,46,21,186.5,2,2.8,1,0.0,No,Undergrad
679,52,27,61.0,4,1.8,3,207.0,No,Advanced/Professional
680,55,31,103.0,3,1.8,2,252.5,No,Graduate
681,61,36,51.0,3,1.5,1,0.0,No,Undergrad
682,34,9,164.0,1,5.2,3,0.0,Yes,Advanced/Professional
683,58,34,12.0,1,0.1,2,0.0,No,Graduate
684,40,16,82.0,1,3.6,2,0.0,No,Graduate
685,43,17,164.0,1,2.4,1,252.5,No,Undergrad
686,35,8,48.0,2,1.6666666666666667,2,0.0,No,Graduate
687,24,-1,38.0,4,0.6,2,0.0,No,Graduate
688,48,22,65.0,2,1.5,2,0.0,No,Graduate
689,44,20,71.0,4,1.9,1,207.0,No,Undergrad
690,54,30,18.0,1,0.3,1,0.0,No,Undergrad
691,59,34,52.0,2,1.6,3,75.0,No,Advanced/Professional
692,45,18,48.0,3,2.5,2,113.0,No,Graduate
693,26,2,30.0,1,1.0,3,111.0,No,Advanced/Professional
694,40,15,40.0,2,2.2,3,107.0,No,Advanced/Professional
695,32,7,112.0,1,3.8,1,81.0,No,Undergrad
696,29,4,115.0,1,1.9,1,0.0,No,Undergrad
697,51,27,63.0,2,1.0,3,82.0,No,Advanced/Professional
698,42,17,85.0,1,3.7,3,0.0,No,Advanced/Professional
699,64,38,59.0,1,2.5,3,220.0,No,Advanced/Professional
700,44,20,68.0,1,0.8,3,91.0,No,Advanced/Professional
701,37,11,84.0,2,1.8,1,0.0,No,Undergrad
702,44,19,62.0,3,0.8,3,0.0,No,Advanced/Professional
703,35,9,109.0,3,4.0,1,0.0,Yes,Undergrad
704,41,17,141.0,2,5.2,1,92.0,No,Undergrad
705,56,32,129.0,1,5.2,1,0.0,No,Undergrad
706,62,36,30.0,3,0.7,2,0.0,No,Graduate
707,58,34,148.0,1,4.7,1,0.0,No,Undergrad
708,47,20,25.0,3,0.6666666666666666,2,0.0,No,Graduate
709,35,10,21.0,3,1.3,1,115.0,No,Undergrad
710,29,4,72.0,4,2.2,1,0.0,No,Undergrad
711,43,17,59.0,3,0.9,3,87.0,No,Advanced/Professional
712,62,37,83.0,3,1.8,2,187.0,No,Graduate
713,41,16,10.0,2,0.3,2,0.0,No,Graduate
714,34,9,84.0,3,0.6,2,0.0,No,Graduate
715,50,23,98.0,3,2.0,2,0.0,No,Graduate
716,47,23,32.0,1,1.0,1,0.0,No,Undergrad
717,29,5,31.0,4,0.4,2,161.0,No,Graduate
718,59,34,94.0,3,0.5,1,0.0,No,Undergrad
719,56,31,21.0,2,0.2,3,137.0,No,Advanced/Professional
720,61,35,110.0,3,4.4,1,0.0,No,Undergrad
721,58,32,38.0,1,2.2,3,0.0,No,Advanced/Professional
722,49,24,39.0,1,1.4,3,0.0,No,Advanced/Professional
723,45,21,132.0,3,1.2,2,0.0,Yes,Graduate
724,50,24,61.0,4,2.6,1,0.0,No,Undergrad
725,64,38,92.0,1,2.0,1,0.0,No,Undergrad
726,39,15,119.0,2,5.2,1,0.0,No,Undergrad
727,58,33,53.0,4,2.1,1,0.0,No,Undergrad
728,62,37,18.0,3,1.3,2,0.0,No,Graduate
729,45,20,114.0,2,4.4,2,0.0,Yes,Graduate
730,58,28,90.0,1,3.0,3,0.0,No,Advanced/Professional
731,43,18,140.0,1,5.2,1,205.0,No,Undergrad
732,28,3,90.0,2,3.3,1,0.0,No,Undergrad
733,26,1,85.0,1,1.9,1,0.0,No,Undergrad
734,49,24,80.0,1,1.2,1,0.0,No,Undergrad
735,66,42,53.0,2,1.1,1,0.0,No,Undergrad
736,33,7,49.0,4,2.2,2,0.0,No,Graduate
737,61,35,152.0,3,3.3,3,0.0,Yes,Advanced/Professional
738,64,37,138.0,2,2.8,2,0.0,Yes,Graduate
739,36,10,80.0,4,2.2,2,0.0,No,Graduate
740,49,23,82.0,2,2.4,2,0.0,No,Graduate
741,52,27,186.5,1,5.2,1,0.0,No,Undergrad
742,61,37,22.0,1,1.2,3,0.0,No,Advanced/Professional
743,32,6,81.0,1,2.5,1,0.0,No,Undergrad
744,61,37,40.0,4,2.2,1,0.0,No,Undergrad
745,45,20,154.0,2,2.8,1,0.0,No,Undergrad
746,30,4,49.0,3,1.1,2,0.0,No,Graduate
747,62,37,85.0,4,3.4,2,0.0,No,Graduate
748,57,32,21.0,3,0.1,2,0.0,No,Graduate
749,41,17,14.0,1,1.0,1,0.0,No,Undergrad
750,58,34,60.0,4,1.6,2,0.0,No,Graduate
751,29,5,138.0,2,4.333333333333333,1,0.0,No,Undergrad
752,53,28,98.0,1,1.3,3,252.5,No,Advanced/Professional
753,64,39,22.0,4,0.6,2,0.0,No,Graduate
754,49,23,49.0,1,1.2,2,0.0,No,Graduate
755,38,14,102.0,2,1.9,1,0.0,No,Undergrad
756,56,30,45.0,4,0.7,2,0.0,No,Graduate
757,56,31,82.0,4,1.3,3,0.0,No,Advanced/Professional
758,52,28,81.0,3,1.8,2,0.0,No,Graduate
759,64,39,35.0,1,1.5,2,0.0,No,Graduate
760,53,28,59.0,2,1.9,2,0.0,No,Graduate
761,29,3,52.0,3,1.1,2,0.0,No,Graduate
762,48,24,84.0,3,0.7,1,166.0,No,Undergrad
763,32,6,85.0,1,2.7,2,100.0,No,Graduate
764,54,28,65.0,1,0.2,1,0.0,No,Undergrad
765,37,13,89.0,2,1.7,2,252.5,No,Graduate
766,47,21,109.0,4,1.8,1,0.0,Yes,Undergrad
767,37,12,81.0,1,2.8,1,0.0,No,Undergrad
768,64,39,38.0,1,1.1,3,108.0,No,Advanced/Professional
769,43,19,72.0,2,1.7,1,0.0,No,Undergrad
770,33,6,78.0,4,2.0,2,119.0,No,Graduate
771,26,2,172.0,2,5.2,2,0.0,Yes,Graduate
772,42,18,71.0,3,2.3333333333333335,1,106.0,No,Undergrad
773,54,28,165.0,1,4.1,3,0.0,Yes,Advanced/Professional
774,41,16,120.0,2,3.9,1,0.0,No,Undergrad
775,55,29,39.0,1,0.2,1,0.0,No,Undergrad
776,65,39,23.0,3,0.7,2,0.0,No,Graduate
777,50,26,135.0,2,4.6,3,91.0,Yes,Advanced/Professional
778,55,31,12.0,2,0.2,1,76.0,No,Undergrad
779,62,36,92.0,2,0.7,2,0.0,No,Graduate
780,53,28,186.5,2,5.2,3,0.0,Yes,Advanced/Professional
781,32,7,42.0,4,0.8,1,0.0,No,Undergrad
782,56,32,158.0,3,3.7,3,0.0,Yes,Advanced/Professional
783,54,30,186.5,3,5.2,3,252.5,Yes,Advanced/Professional
784,44,20,160.0,2,5.2,1,0.0,No,Undergrad
785,48,22,98.0,2,5.2,1,0.0,No,Undergrad
786,46,22,164.0,2,5.2,1,0.0,No,Undergrad
787,45,21,42.0,2,2.5,1,0.0,No,Undergrad
788,45,15,186.5,3,5.2,3,0.0,Yes,Advanced/Professional
789,58,34,10.0,4,0.7,1,0.0,No,Undergrad
790,29,3,31.0,4,0.3,2,0.0,No,Graduate
791,55,30,58.0,4,0.9,1,0.0,No,Undergrad
792,55,29,65.0,4,2.8,2,0.0,No,Graduate
793,41,16,98.0,1,4.0,3,0.0,No,Advanced/Professional
794,24,-2,150.0,2,2.0,1,0.0,No,Undergrad
795,54,29,44.0,2,2.3,3,0.0,No,Advanced/Professional
796,57,32,15.0,2,0.2,3,0.0,No,Advanced/Professional
797,30,6,82.0,2,2.5,1,0.0,No,Undergrad
798,42,17,61.0,3,0.5,3,0.0,No,Advanced/Professional
799,29,2,38.0,1,2.0,2,0.0,No,Graduate
800,29,3,39.0,4,2.1,3,0.0,No,Advanced/Professional
801,31,7,173.0,1,5.2,1,0.0,No,Undergrad
802,47,23,8.0,4,0.2,1,0.0,No,Undergrad
803,36,12,51.0,3,2.0,1,214.0,No,Undergrad
804,52,27,62.0,4,1.8,3,82.0,No,Advanced/Professional
805,54,28,34.0,4,0.7,2,0.0,No,Graduate
806,55,29,132.0,3,5.2,2,252.5,Yes,Graduate
807,53,27,44.0,4,1.5,3,0.0,No,Advanced/Professional
808,52,27,162.0,1,5.2,1,0.0,No,Undergrad
809,64,39,64.0,3,2.2,1,0.0,No,Undergrad
810,54,29,111.0,1,0.1,3,0.0,No,Advanced/Professional
811,32,6,41.0,2,2.0,3,0.0,No,Advanced/Professional
812,63,33,52.0,4,1.6666666666666667,3,0.0,No,Advanced/Professional
813,36,10,65.0,4,2.2,2,0.0,No,Graduate
814,50,25,130.0,1,1.1,2,0.0,Yes,Graduate
815,33,8,45.0,2,0.1,1,0.0,No,Undergrad
816,62,38,35.0,1,1.9,2,118.0,No,Graduate
817,49,23,65.0,3,0.7,2,252.5,No,Graduate
818,41,15,38.0,2,0.7,1,91.0,No,Undergrad
819,51,27,42.0,4,1.1,2,0.0,No,Graduate
820,56,30,45.0,4,1.5,3,0.0,No,Advanced/Professional
821,51,25,145.0,1,0.3,1,0.0,No,Undergrad
822,39,13,33.0,4,1.5,3,0.0,No,Advanced/Professional
823,61,35,60.0,3,1.4,3,0.0,No,Advanced/Professional
824,35,9,45.0,1,2.0,1,0.0,No,Undergrad
825,39,15,72.0,4,2.4,1,0.0,No,Undergrad
826,37,11,34.0,3,0.2,2,0.0,No,Graduate
827,48,21,23.0,3,0.6666666666666666,2,0.0,No,Graduate
828,63,37,45.0,2,1.0,3,88.0,No,Advanced/Professional
829,35,9,28.0,4,1.0,1,75.0,No,Undergrad
830,55,30,81.0,4,3.8,2,0.0,No,Graduate
831,29,5,72.0,3,0.7,2,81.0,No,Graduate
832,61,31,49.0,4,1.6666666666666667,3,0.0,No,Advanced/Professional
833,36,10,31.0,4,1.2,2,0.0,No,Graduate
834,61,35,63.0,3,2.2,3,0.0,No,Advanced/Professional
835,36,12,150.0,4,5.2,1,0.0,Yes,Undergrad
836,58,33,142.0,2,3.9,1,193.0,No,Undergrad
837,42,17,74.0,3,3.0,1,0.0,No,Undergrad
838,30,4,24.0,1,0.4,2,81.0,No,Graduate
839,45,20,29.0,4,1.9,3,0.0,No,Advanced/Professional
840,39,15,79.0,4,2.4,1,0.0,No,Undergrad
841,27,3,94.0,2,0.2,1,252.5,No,Undergrad
842,57,33,121.0,1,4.3,1,0.0,No,Undergrad
843,34,10,54.0,3,2.0,1,0.0,No,Undergrad
844,64,39,73.0,3,2.4,1,0.0,No,Undergrad
845,47,23,71.0,1,0.8,3,127.0,No,Advanced/Professional
846,44,17,29.0,3,1.0,2,0.0,No,Graduate
847,51,27,93.0,1,2.7,1,0.0,No,Undergrad
848,40,14,73.0,1,1.5,3,252.0,No,Advanced/Professional
849,57,32,19.0,4,0.9,2,0.0,No,Graduate
850,33,8,58.0,2,0.1,1,0.0,No,Undergrad
851,46,20,39.0,1,0.2,1,0.0,No,Undergrad
852,41,16,23.0,2,1.4,2,0.0,No,Graduate
853,33,7,29.0,1,0.6,3,127.0,No,Advanced/Professional
854,27,2,155.0,1,0.8,1,0.0,No,Undergrad
855,52,28,90.0,1,2.6,2,0.0,No,Graduate
856,59,33,113.0,2,2.0,1,77.0,No,Undergrad
857,62,38,42.0,1,1.8,3,0.0,No,Advanced/Professional
858,49,25,30.0,4,0.2,1,0.0,No,Undergrad
859,45,19,19.0,3,0.5,2,0.0,No,Graduate
860,63,37,124.0,3,5.0,2,170.0,Yes,Graduate
861,57,31,30.0,2,0.7,2,145.0,No,Graduate
862,60,30,28.0,1,1.5,3,124.0,No,Advanced/Professional
863,50,23,15.0,2,1.0,2,101.0,No,Graduate
864,54,30,70.0,1,1.6,3,252.5,No,Advanced/Professional
865,28,2,10.0,1,0.1,2,0.0,No,Graduate
866,60,34,22.0,3,0.3,3,139.0,No,Advanced/Professional
867,44,20,70.0,4,1.9,1,0.0,No,Undergrad
868,61,35,61.0,1,1.6,1,0.0,No,Undergrad
869,40,15,161.0,2,3.3,1,0.0,No,Undergrad
870,54,30,29.0,2,0.8,1,0.0,No,Undergrad
871,43,19,35.0,3,0.5,1,0.0,No,Undergrad
872,54,28,48.0,4,2.8,2,0.0,No,Graduate
873,32,7,44.0,4,0.8,1,0.0,No,Undergrad
874,24,0,88.0,3,0.8,1,134.0,No,Undergrad
875,30,4,40.0,4,2.1,3,0.0,No,Advanced/Professional
876,61,36,21.0,4,0.4,2,123.0,No,Graduate
877,40,14,58.0,2,2.8,1,0.0,No,Undergrad
878,35,11,59.0,4,0.1,2,0.0,No,Graduate
879,33,3,74.0,4,4.0,3,0.0,No,Advanced/Professional
880,63,37,84.0,4,1.9,2,0.0,No,Graduate
881,57,31,58.0,1,0.2,1,177.0,No,Undergrad
882,44,19,154.0,2,5.2,1,0.0,No,Undergrad
883,51,25,185.0,1,1.7,1,0.0,No,Undergrad
884,51,26,78.0,1,1.2,1,252.5,No,Undergrad
885,38,13,55.0,2,1.1,2,0.0,No,Graduate
886,31,5,30.0,4,0.3,2,0.0,No,Graduate
887,54,29,74.0,3,2.0,2,0.0,No,Graduate
888,41,16,118.0,2,3.3,1,0.0,No,Undergrad
889,57,33,182.0,2,3.3,3,252.5,Yes,Advanced/Professional
890,24,-2,82.0,2,1.6,3,0.0,No,Advanced/Professional
891,55,29,29.0,4,1.5,3,79.0,No,Advanced/Professional
892,32,6,120.0,4,5.2,1,252.5,Yes,Undergrad
893,38,12,53.0,2,2.4,2,0.0,No,Graduate
894,58,32,43.0,3,1.4,1,0.0,No,Undergrad
895,29,4,59.0,4,2.2,1,232.0,No,Undergrad
896,43,17,84.0,4,2.6,3,252.5,No,Advanced/Professional
897,50,24,161.0,3,3.4,1,212.0,Yes,Undergrad
898,62,37,21.0,4,0.4,2,137.0,No,Graduate
899,57,32,63.0,4,0.7,1,0.0,No,Undergrad
900,30,3,172.0,3,3.4,2,0.0,Yes,Graduate
901,30,4,51.0,4,0.2,1,172.0,No,Undergrad
